SPOTINSTANCEPRICE	0.061000	2011-07-12T13:15:45-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-12T13:21:06-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.057000	2011-07-12T13:29:19-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-12T13:35:45-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.058000	2011-07-12T14:07:56-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-12T14:14:24-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.061000	2011-07-12T14:44:23-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-12T14:53:58-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062000	2011-07-12T15:10:25-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-12T15:18:26-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.057000	2011-07-12T15:30:45-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-12T15:35:54-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057000	2011-07-12T15:45:21-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-12T15:51:52-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057000	2011-07-12T16:49:27-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-12T16:56:02-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.058000	2011-07-12T17:21:59-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.061000	2011-07-12T17:21:59-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-12T17:28:33-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-12T17:28:33-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.059000	2011-07-12T17:51:26-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-12T17:58:01-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.057000	2011-07-12T18:22:55-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-12T18:28:04-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.058000	2011-07-12T18:39:44-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-12T18:50:49-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.061000	2011-07-12T19:02:15-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-12T19:11:49-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062000	2011-07-12T19:19:50-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-12T19:26:23-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.059000	2011-07-12T20:30:55-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-12T20:37:32-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.059000	2011-07-12T20:52:13-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-12T20:58:49-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.059000	2011-07-12T21:03:51-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-12T21:08:59-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058000	2011-07-12T21:15:48-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-12T21:22:13-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059000	2011-07-12T21:43:48-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-12T21:50:07-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.059000	2011-07-12T22:02:58-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-12T22:09:14-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.057000	2011-07-12T22:19:21-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-12T22:24:35-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.061000	2011-07-12T22:38:17-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-12T22:43:32-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061000	2011-07-12T22:57:53-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-12T23:04:30-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.062000	2011-07-12T23:51:05-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.062000	2011-07-12T23:51:05-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-12T23:57:36-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-12T23:57:36-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.059000	2011-07-13T00:02:41-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-13T00:09:13-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062000	2011-07-13T00:17:12-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-13T00:23:41-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.058000	2011-07-13T01:03:02-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-13T01:09:23-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.058000	2011-07-13T01:33:25-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T01:39:56-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.058000	2011-07-13T02:15:45-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-13T02:22:13-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.058000	2011-07-13T02:47:52-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T02:54:09-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.059000	2011-07-13T04:11:57-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T04:17:06-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.059000	2011-07-13T05:09:12-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T05:14:17-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.062000	2011-07-13T05:57:52-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T06:07:17-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.062000	2011-07-13T06:47:19-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-13T06:53:49-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.057000	2011-07-13T08:32:10-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-13T08:40:40-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.058000	2011-07-13T09:12:01-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T09:18:35-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.059000	2011-07-13T09:25:26-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-13T09:30:34-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062000	2011-07-13T09:30:34-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-13T09:38:49-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.059000	2011-07-13T09:57:11-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-13T10:03:38-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.062000	2011-07-13T10:25:54-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-13T10:33:59-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.061000	2011-07-13T11:26:05-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-13T11:32:32-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058000	2011-07-13T11:46:10-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-13T11:52:24-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.057000	2011-07-13T12:03:44-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-13T12:08:48-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.058000	2011-07-13T12:39:01-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-13T12:47:24-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058000	2011-07-13T13:16:35-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-13T13:22:47-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.062000	2011-07-13T13:38:30-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-13T13:43:58-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.062000	2011-07-13T14:23:37-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T14:28:42-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.058000	2011-07-13T14:35:26-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-13T14:40:35-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058000	2011-07-13T15:56:04-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T16:03:06-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.058000	2011-07-13T16:03:06-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-13T16:08:15-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058000	2011-07-13T16:08:15-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-13T16:13:30-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.057000	2011-07-13T16:20:06-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-13T16:26:37-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.058000	2011-07-13T17:23:07-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-13T17:28:14-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061000	2011-07-13T17:43:40-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-13T17:50:12-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.059000	2011-07-13T18:10:16-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-13T18:15:27-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.059000	2011-07-13T18:22:16-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T18:27:30-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.059000	2011-07-13T19:34:06-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-13T19:39:10-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.058000	2011-07-13T19:52:53-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-13T19:58:00-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.062000	2011-07-13T20:03:34-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T20:10:07-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.057000	2011-07-13T20:48:37-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T20:54:59-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.059000	2011-07-13T21:35:09-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.058000	2011-07-13T21:41:33-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-13T21:41:33-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-13T21:46:43-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.057000	2011-07-13T22:23:55-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.060000	2011-07-13T22:29:10-0800	c1.medium	Linux/UNIX	us-east-1d
SPOTINSTANCEPRICE	0.061000	2011-07-13T23:34:44-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-13T23:39:58-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061000	2011-07-13T23:51:51-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-14T00:03:04-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062000	2011-07-14T00:26:01-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-14T00:32:32-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059000	2011-07-14T01:59:13-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.061000	2011-07-14T02:05:42-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-14T02:12:11-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.057000	2011-07-14T03:13:13-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-14T03:19:39-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.062000	2011-07-14T04:28:01-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-14T04:34:36-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.062000	2011-07-14T05:11:51-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-14T05:16:57-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.062000	2011-07-14T06:36:36-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-14T06:41:49-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.061000	2011-07-14T07:11:58-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-14T07:18:26-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058000	2011-07-14T07:23:38-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-14T07:30:43-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057000	2011-07-14T08:28:32-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-14T08:34:00-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.061000	2011-07-14T08:57:22-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-14T09:02:47-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.058000	2011-07-14T09:35:10-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.060000	2011-07-14T09:41:46-0800	c1.medium	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.058000	2011-07-14T10:00:18-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-14T10:05:22-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.057000	2011-07-14T10:15:40-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.060000	2011-07-14T10:23:43-0800	c1.medium	Linux/UNIX	us-east-1c
SPOTINSTANCEPRICE	0.058000	2011-07-14T10:30:21-0800	c1.medium	Linux/UNIX	us-east-1b
SPOTINSTANCEPRICE	0.060000	2011-07-14T10:35:23-0800	c1.medium	Linux/UNIX	us-east-1b
